,frame,time,role1,x1,y1,role2,x2,y2,role3,x3,y3,role4,x4,y4,ballx,bally,speed1x,speed1y,speed2x,speed2y,speed3x,speed3y,speed4x,speed4y,shot,targetx,targety,fromx,fromy,duration,shot_full,lastHit,rally
7659,51164,6.766666666666667,teammate,2.053398,15.197769,receiver,5.4036293,18.434177,opponent,2.6658418,4.632302,opponent,7.5544453,5.024673,4.793113474782609,12.393550406086957,-0.27555600000000346,2.5354200000000127,-1.2577890000000025,-1.3995299999999133,-0.6402120000000044,3.730697999999988,-2.166138000000002,-14.49634500000001,undef,0,0,0,0,0,,B,35
7660,51165,6.8,teammate,2.0442128,15.282283,receiver,5.361703,18.387526,opponent,2.6445014,4.7566586,opponent,7.4822407,4.5414615,4.79690682,12.54584844,-0.2994119999999967,-1.0626749999999774,-1.8121320000000107,0.03734999999991828,0.049377000000006,2.3756340000000176,-0.8094210000000057,-1.3420949999999987,undef,0,0,0,0,0,,B,35
7661,51166,6.833333333333333,teammate,2.0342324,15.2468605,receiver,5.3012986,18.388771,opponent,2.6461473,4.8358464,opponent,7.45526,4.496725,4.800700165217392,12.698146473913043,-0.19989299999999766,0.1910849999999975,-1.9204889999999875,6.581430000000061,0.3352889999999942,0.23962799999999618,-1.1965559999999886,-0.7257089999999966,undef,0,0,0,0,0,,B,35
7662,51167,6.866666666666666,teammate,2.0275693,15.25323,receiver,5.2372823,18.608152,opponent,2.6573236,4.843834,opponent,7.4153748,4.4725347,4.804493510434783,12.850444507826086,-0.8969520000000064,-0.46469999999999345,-1.3050090000000214,3.6144000000000176,-0.3273779999999915,3.485820000000004,-0.8727720000000172,-0.019730999999989507,undef,0,0,0,0,0,,B,35
7663,51168,6.9,teammate,1.9976709,15.23774,receiver,5.193782,18.728632,opponent,2.646411,4.960028,opponent,7.3862824,4.471877,4.808286855652174,13.00274254173913,0.232545000000004,0.5039999999999978,-0.029519999999996216,-0.5704800000000176,-0.06649800000000372,-0.22796999999999734,0.07189799999999913,-0.6281790000000065,undef,0,0,0,0,0,,B,35
7664,51169,6.933333333333334,teammate,2.0054224,15.25454,receiver,5.192798,18.709616,opponent,2.6441944,4.952429,opponent,7.388679,4.4509377,4.812080200869565,13.155040575652174,-0.21640200000000442,-2.2610400000000297,-1.5144299999999866,1.0614300000000298,-0.10101600000000044,2.4403620000000004,-0.6497099999999811,2.9156700000000058,undef,0,0,0,0,0,,B,35
7665,51170,6.966666666666667,teammate,1.998209,15.179172,receiver,5.142317,18.744997,opponent,2.6408272,5.0337744,opponent,7.367022,4.5481267,4.815873546086957,13.307338609565218,-0.35834999999999617,0.8092200000000283,-1.7831700000000072,2.7568199999999976,-0.5337329999999918,4.968938999999981,-1.4043900000000065,0.321707999999985,undef,0,0,0,0,0,,B,35
7666,51171,7.0,teammate,1.986264,15.206146,receiver,5.082878,18.836891,opponent,2.6230361,5.1994057,opponent,7.320209,4.5588503,4.819666891304348,13.45963664347826,-0.6983519999999976,-1.2238800000000083,-0.8253719999999998,0.40037999999995577,-0.7566180000000111,7.412936999999999,-1.4796900000000068,1.0697910000000022,undef,0,0,0,0,0,,B,35
7667,51172,7.033333333333333,teammate,1.9629856,15.16535,receiver,5.0553656,18.850237,opponent,2.5978155,5.4465036,opponent,7.270886,4.59451,4.82346023652174,13.611934677391304,-0.07878300000000227,1.3908299999999763,-1.5511079999999922,2.1201899999999796,-0.16078499999999885,2.4646020000000046,-0.3361590000000092,6.296214000000013,undef,0,0,0,0,0,,B,35
7668,51173,7.066666666666666,teammate,1.9603595,15.211711,receiver,5.003662,18.92091,opponent,2.592456,5.528657,opponent,7.2596807,4.8043838,4.82725358173913,13.764232711304347,-0.600932999999999,-0.6142499999999806,-0.8917920000000112,3.0171000000000348,-0.4550219999999916,3.1332480000000107,-1.069691999999991,3.3335339999999913,undef,0,0,0,0,0,,B,35
7669,51174,7.1,teammate,1.9403284,15.191236,receiver,4.9739356,19.02148,opponent,2.5772886,5.6330986,opponent,7.2240243,4.9155016,4.831046926956522,13.916530745217392,-0.002667000000005082,0.05150999999997907,0.002687999999997359,-0.022799999999989495,-0.0023250000000052395,0.021527999999992886,0.0016319999999936385,-0.0038880000000052206,undef,0,0,0,0,0,,B,35
7670,51175,7.133333333333334,teammate,1.9402395,15.192953,receiver,4.9740252,19.02072,opponent,2.5772111,5.6338162,opponent,7.2240787,4.915372,4.834840272173913,14.068828779130435,0,0,0,0,0,0,0,0,undef,0,0,0,0,0,,B,35
7671,51177,7.2,teammate,1.9329896,15.246958,receiver,4.9528213,19.21174,opponent,2.572686,5.716022,opponent,7.178991,5.151446,4.842426962608696,14.373424846956523,-0.4088969999999992,2.000190000000046,-0.5812739999999916,5.024879999999996,-0.07483200000000689,3.008924999999998,-1.3416300000000003,0.338699999999994,undef,0,0,0,0,0,,B,35
7672,51178,7.233333333333333,teammate,1.9193597,15.313631,receiver,4.9334455,19.379236,opponent,2.5701916,5.8163195,opponent,7.13427,5.162736,4.846220307826087,14.525722880869564,-0.5099459999999989,2.212199999999971,-0.9185460000000045,-4.760159999999978,-0.2901929999999897,3.9012330000000173,-1.3712819999999937,2.728470000000005,undef,0,0,0,0,0,,B,35
7673,51179,7.266666666666667,teammate,1.9023615,15.387371,receiver,4.9028273,19.220564,opponent,2.5605185,5.9463606,opponent,7.0885606,5.253685,4.8500136530434785,14.67802091478261,0.19845899999999972,-1.4375399999999772,-0.565395000000013,4.018890000000042,-0.02991300000000585,3.6149519999999935,-1.3386180000000003,4.7576399999999985,undef,0,0,0,0,0,,B,35
7674,51180,7.3,teammate,1.9089768,15.339453,receiver,4.8839808,19.354527,opponent,2.5595214,6.066859,opponent,7.04394,5.412273,4.85380699826087,14.830318948695652,-0.16889400000000387,2.0130299999999757,-0.005063999999999069,0.09249000000000507,0.008538000000002377,-0.030180000000008533,4.499999999296733e-05,0.0017700000000075988,undef,0,0,0,0,0,,B,35
7675,51181,7.333333333333333,teammate,1.903347,15.406554,receiver,4.883812,19.35761,opponent,2.559806,6.065853,opponent,7.0439415,5.412332,4.857600343478261,14.982616982608695,0.2252400000000021,-1.05401999999998,-0.44861999999998403,2.3672399999999527,0.37685999999999886,0.8594249999999981,-0.9899700000000067,5.111819999999998,undef,0,0,0,0,0,,B,35
7676,51182,7.366666666666666,teammate,1.910855,15.37142,receiver,4.868858,19.436518,opponent,2.572368,6.0945005,opponent,7.0109425,5.582726,4.861393688695652,15.134915016521738,-0.47549699999999584,0.7893299999999925,-0.443130000000016,-1.3810800000000256,-0.14889000000000152,3.6561600000000194,-2.0495849999999827,4.505109000000003,undef,0,0,0,0,0,,B,35
7677,51183,7.4,teammate,1.8950051,15.397731,receiver,4.854087,19.390482,opponent,2.567405,6.2163725,opponent,6.942623,5.7328963,4.865187033913044,15.287213050434781,0.16919099999999743,-1.0475999999999885,-0.13741799999999138,-1.2761400000000123,0.37255499999999664,3.4779749999999865,-1.5649320000000166,4.286000999999997,undef,0,0,0,0,0,,B,35
7678,51184,7.433333333333334,teammate,1.9006448,15.362811,receiver,4.8495064,19.347944,opponent,2.5798235,6.332305,opponent,6.8904586,5.875763,4.868980379130435,15.439511084347828,0.05293800000000015,0.2130599999999916,-0.22711200000001597,-1.4977799999999775,0.1596150000000085,0.9323759999999925,-1.7903429999999787,1.948299000000011,undef,0,0,0,0,0,,B,35
7679,51185,7.466666666666667,teammate,1.9024094,15.369913,receiver,4.841936,19.298018,opponent,2.585144,6.3633842,opponent,6.8307805,5.9407063,4.872773724347827,15.59180911826087,-0.12066300000000085,0.27047999999997074,-0.1729589999999792,1.702410000000043,-0.10111499999999829,2.8384440000000133,-1.8349740000000114,1.11767099999998,undef,0,0,0,0,0,,B,35
7680,51186,7.5,teammate,1.8983873,15.378929,receiver,4.8361707,19.354765,opponent,2.5817735,6.457999,opponent,6.7696147,5.977962,4.876567069565217,15.744107152173914,2.9999999997532e-05,-0.0002999999999886427,-0.0028109999999959,0.021270000000015443,0.002124000000001125,-0.08855999999998865,-0.002433000000001684,-0.00516000000000183,undef,0,0,0,0,0,,B,35
7681,51187,7.533333333333333,teammate,1.8983883,15.378919,receiver,4.836077,19.355474,opponent,2.5818443,6.455047,opponent,6.7695336,5.97779,4.880360414782609,15.896405186086955,-0.20361299999999805,-1.387590000000003,-0.17973000000002237,0.209670000000024,0.10550099999998785,1.8847199999999997,-1.9898280000000046,0.08529900000000978,undef,0,0,0,0,0,,B,35
7682,51188,7.566666666666666,teammate,1.8916012,15.332666,receiver,4.830086,19.362463,opponent,2.585361,6.517871,opponent,6.703206,5.9806333,4.88415376,16.04870322,0.24332999999999938,0.30426000000000286,0.02009100000001318,1.3490099999999927,0.10756800000000233,1.2055499999999775,-1.5523799999999888,2.5167509999999904,undef,0,0,0,0,0,,B,35
7683,51189,7.6,teammate,1.8997122,15.342808,receiver,4.8307557,19.40743,opponent,2.5889466,6.558056,opponent,6.65146,6.064525,4.887947105217392,16.201001253913045,-0.4173870000000002,1.893389999999986,0.08958899999999659,-2.7530400000000554,-0.5224079999999942,4.818960000000017,-1.6097400000000128,7.84053000000001,undef,0,0,0,0,0,,B,35
7684,51190,7.633333333333334,teammate,1.8857993,15.405921,receiver,4.833742,19.315662,opponent,2.571533,6.718688,opponent,6.597802,6.325876,4.891740450434783,16.353299287826086,-0.12342899999999712,-0.5411699999999975,-0.4673699999999936,-0.4575299999999771,-0.16580400000000495,3.0158189999999863,-1.435739999999992,7.399079999999989,undef,0,0,0,0,0,,B,35
7685,51191,7.666666666666667,teammate,1.881685,15.387882,receiver,4.818163,19.300411,opponent,2.5660062,6.8192153,opponent,6.549944,6.572512,4.895533795652174,16.50559732173913,-0.08210700000000459,0.6038400000000443,0.05319899999999933,-0.8370299999999986,0.16147500000000203,0.5642520000000051,-1.8356190000000083,3.811188000000021,undef,0,0,0,0,0,,B,35
7686,51192,7.7,teammate,1.8789481,15.40801,receiver,4.8199363,19.27251,opponent,2.5713887,6.8380237,opponent,6.4887567,6.6995516,4.899327140869565,16.657895355652172,-0.0004529999999980383,0.005879999999969243,0.0,-0.0005700000000530281,0.0022979999999961365,0.006339000000004091,-0.04377599999997983,-0.3157290000000046,undef,0,0,0,0,0,,B,35
7687,51193,7.733333333333333,teammate,1.878933,15.408206,receiver,4.8199363,19.272491,opponent,2.5714653,6.838235,opponent,6.4872975,6.6890273,4.903120486086957,16.810193389565217,0.10747500000000132,-0.24623999999999313,-0.27474900000000524,2.3828700000000325,-0.5995229999999951,2.1726449999999975,-1.5511440000000132,0.13964099999999036,undef,0,0,0,0,0,,B,35
7688,51194,7.766666666666667,teammate,1.8825155,15.399998,receiver,4.810778,19.35192,opponent,2.5514812,6.9106565,opponent,6.4355927,6.693682,4.906913831304347,16.962491423478262,-0.03774300000000119,0.5402699999999783,0.03682499999999145,1.2700500000000403,0.07337399999999494,-0.6532740000000103,-1.033602000000009,2.9934810000000134,undef,0,0,0,0,0,,B,35
7689,51195,7.8,teammate,1.8812574,15.418007,receiver,4.8120055,19.394255,opponent,2.553927,6.8888807,opponent,6.4011393,6.7934647,4.910707176521739,17.114789457391304,0.050856000000003565,-1.2411599999999723,-0.25747499999997814,-1.184430000000063,0.29056500000000707,-1.201250999999992,-0.5649389999999865,3.0411089999999774,undef,0,0,0,0,0,,B,35
7690,51196,7.833333333333333,teammate,1.8829526,15.376635,receiver,4.803423,19.354774,opponent,2.5636125,6.848839,opponent,6.382308,6.894835,4.91450052173913,17.267087491304345,-0.12734100000000304,0.06615000000000038,0.6119399999999775,3.6799800000000715,0.4624560000000022,-1.3522679999999898,-0.11012999999999273,4.348770000000002,undef,0,0,0,0,0,,B,35
7691,51197,7.866666666666666,teammate,1.8787079,15.37884,receiver,4.823821,19.47744,opponent,2.5790277,6.8037634,opponent,6.378637,7.039794,4.918293866956522,17.419385525217393,0.09594300000000278,0.6141300000000172,0.04923000000000677,-1.005090000000095,0.43273500000000187,0.2697780000000005,-0.19104000000000454,5.538969000000016,undef,0,0,0,0,0,,B,35
7692,51198,7.9,teammate,1.881906,15.399311,receiver,4.825462,19.443937,opponent,2.5934522,6.812756,opponent,6.372269,7.2244263,4.922087212173913,17.571683559130435,-0.011274000000001116,0.11219999999996233,0.019580999999995186,-0.03200999999997123,-0.05167800000001055,0.08528999999998454,0.20405999999998592,-0.25364399999999954,undef,0,0,0,0,0,,B,35
7693,51199,7.933333333333334,teammate,1.8815302,15.403051,receiver,4.8261147,19.44287,opponent,2.5917296,6.815599,opponent,6.379071,7.2159715,4.925880557391305,17.72398159304348,-0.16724700000000148,-0.5313599999999852,-0.1456259999999876,1.104660000000024,0.10030800000000006,-0.2872499999999967,-0.23339999999998362,4.334435999999986,undef,0,0,0,0,0,,B,35
7694,51200,7.966666666666667,teammate,1.8759553,15.385339,receiver,4.8212605,19.479692,opponent,2.5950732,6.806024,opponent,6.371291,7.3604527,4.9296739026086955,17.87627962695652,0.051917999999997466,0.28028999999998305,0.12403500000000456,0.6024899999999889,0.5305920000000031,0.3802499999999931,-0.7944450000000014,1.337438999999998,undef,0,0,0,0,0,,B,35
7695,51201,8.0,teammate,1.8776859,15.394682,receiver,4.825395,19.499775,opponent,2.6127596,6.818699,opponent,6.3448095,7.405034,4.933467247826087,18.028577660869562,-0.057962999999996434,0.21924000000000277,-0.0930810000000104,-3.412650000000035,0.32777999999999974,-0.8805599999999814,-1.1862660000000158,3.2870310000000114,undef,0,0,0,0,0,,B,35
7696,51202,8.033333333333333,teammate,1.8757538,15.40199,receiver,4.8222923,19.38602,opponent,2.6236856,6.789347,opponent,6.3052673,7.5146017,4.9372605930434785,18.18087569478261,0.1331910000000014,-0.8615999999999957,0.01277100000000253,-4.989599999999967,0.3178019999999959,1.157748000000005,-0.7754189999999905,-0.2757210000000132,undef,0,0,0,0,0,,B,35
7697,51203,8.066666666666666,teammate,1.8801935,15.37327,receiver,4.822718,19.2197,opponent,2.634279,6.8279386,opponent,6.27942,7.505411,4.941053938260869,18.33317372869565,0.037298999999995086,0.58620000000003,-0.21103799999999673,5.861760000000054,0.34518000000000715,0.49184999999997814,-0.6692250000000044,1.5910920000000228,undef,0,0,0,0,0,,B,35
7698,51204,8.1,teammate,1.8814368,15.39281,receiver,4.8156834,19.415092,opponent,2.645785,6.8443336,opponent,6.2571125,7.5584474,4.9448472834782615,18.485471762608693,-0.00468299999999644,-0.03780000000000783,-0.04088399999999659,-0.040110000000090906,0.004452000000001455,-0.0014999999999965041,0.0005850000000151567,0.002288999999997543,undef,0,0,0,0,0,,B,35
7699,51205,8.133333333333333,teammate,1.8812807,15.39155,receiver,4.8143206,19.413755,opponent,2.6459334,6.8442836,opponent,6.257132,7.5585237,4.948640628695652,18.637769796521738,-0.17295300000000235,0.6502199999999725,0.46909199999999984,-2.0539499999999933,0.2097989999999994,1.4319840000000106,-0.8966700000000216,1.3463099999999883,undef,0,0,0,0,0,,B,35
7700,51206,8.166666666666666,teammate,1.8755156,15.413224,receiver,4.829957,19.34529,opponent,2.6529267,6.8920164,opponent,6.227243,7.6034007,4.952433973913044,18.790067830434783,0.24857100000000187,-0.5178000000000083,0.791744999999997,-4.7819399999999845,-0.22007100000000168,2.773518000000008,-0.1556099999999816,1.283669999999999,undef,0,0,0,0,0,,B,35
7701,51207,8.2,teammate,1.8838013,15.395964,receiver,4.8563485,19.185892,opponent,2.645591,6.984467,opponent,6.222056,7.6461897,4.956227319130435,18.942365864347828,0.6562199999999985,0.03327000000004077,1.4815649999999891,3.248250000000077,-0.09756599999999782,3.8250299999999893,-0.027809999999997004,1.3505789999999962,undef,0,0,0,0,0,,B,35
7702,51208,8.233333333333333,teammate,1.9056753,15.397073,receiver,4.905734,19.294167,opponent,2.6423388,7.111968,opponent,6.221129,7.691209,4.960020664347827,19.094663898260873,0.18610500000000085,-0.7103700000000401,0.8242920000000087,7.252349999999943,0.3552869999999997,-0.47363999999999074,0.02423099999997902,0.9790380000000187,undef,0,0,0,0,0,,B,35
7703,51209,8.266666666666667,teammate,1.9118788,15.373394,receiver,4.9332104,19.535912,opponent,2.6541817,7.09618,opponent,6.2219367,7.7238436,4.963814009565217,19.24696193217391,0.6321300000000019,-1.429799999999961,1.1462669999999964,0.4490099999999586,-0.08948100000000014,0.11074799999999385,0.3098639999999975,0.9917009999999848,undef,0,0,0,0,0,,B,35
7704,51210,8.3,teammate,1.9329498,15.325734,receiver,4.9714193,19.550879,opponent,2.651199,7.0998716,opponent,6.2322655,7.7569003,4.967607354782609,19.399259966086955,0.003335999999996009,0.02687999999997359,-0.000557999999992731,0.020370000000049515,-0.07035000000000124,0.7606770000000029,0.007245000000013491,0.013289999999992474,undef,0,0,0,0,0,,B,35
7705,51211,8.333333333333334,opponent,1.933061,15.32663,opponent,4.9714007,19.551558,teammate,2.648854,7.1252275,receiver,6.232507,7.7573433,4.9714007,19.551558,0.7943130000000043,-0.8466900000000166,0.888321000000003,0.009360000000029345,0.8196599999999954,-1.7111069999999984,0.2575980000000033,-1.846508999999985,normal,6.3336425,6.6291823,4.9714007,19.551558,1.3,BPD,T,35
7706,51212,8.366666666666667,opponent,1.9595381,15.298407,opponent,5.0010114,19.55187,teammate,2.676176,7.0681906,receiver,6.2410936,7.695793,5.006329976923077,19.220215033333332,0.7546739999999952,-1.954199999999986,0.9144479999999966,-2.7054300000000353,0.6717119999999976,0.403481999999995,-0.5856179999999966,-2.354718000000009,undef,0,0,0,0,0,,T,35
7707,51213,8.4,opponent,1.9846939,15.233267,opponent,5.031493,19.461689,teammate,2.6985664,7.08164,receiver,6.221573,7.6173024,5.041259253846154,18.888872066666668,0.7119390000000037,-0.13470000000001647,1.2088499999999858,-1.53932999999995,0.8336580000000016,-0.5850600000000039,-0.028598999999998043,-1.0887719999999934,undef,0,0,0,0,0,,T,35
7708,51214,8.433333333333334,opponent,2.0084252,15.228777,opponent,5.071788,19.410378,teammate,2.726355,7.062138,receiver,6.2206197,7.58101,5.076188530769231,18.5575291,1.0648230000000058,0.17646000000004491,0.7324890000000117,-0.40044000000001745,1.151880000000003,0.8725800000000117,0.0029789999999874084,1.3066680000000108,undef,0,0,0,0,0,,T,35
7709,51215,8.466666666666667,opponent,2.0439193,15.234659,opponent,5.0962043,19.39703,teammate,2.764751,7.091224,receiver,6.220719,7.6245656,5.111117807692308,18.226186133333332,1.060970999999995,-0.9882900000000383,1.2131459999999894,-3.9339000000000723,1.5180900000000053,0.7864289999999841,-0.4082579999999858,3.4690200000000004,undef,0,0,0,0,0,,T,35
7710,51216,8.5,opponent,2.079285,15.201716,opponent,5.1366425,19.2659,teammate,2.815354,7.1174383,receiver,6.2071104,7.7401996,5.146047084615384,17.894843166666668,0.07446900000000145,0.08508000000000848,-0.05786699999998035,0.15081000000005673,0.06266099999999497,-1.054100999999994,0.03418799999997724,-0.6488100000000152,undef,0,0,0,0,0,,T,35
7711,51217,8.533333333333333,opponent,2.0817673,15.204552,opponent,5.1347136,19.270927,teammate,2.8174427,7.0823016,receiver,6.20825,7.7185726,5.180976361538462,17.5635002,1.5230910000000009,-0.18905999999999423,1.2698519999999913,-0.7104900000000569,2.5949100000000014,1.534166999999993,-0.8585399999999943,1.0696230000000106,undef,0,0,0,0,0,,T,35
7712,51218,8.566666666666666,opponent,2.132537,15.19825,opponent,5.177042,19.247244,teammate,2.9039397,7.1334405,receiver,6.179632,7.7542267,5.215905638461538,17.232157233333332,1.22879999999999,1.1933100000000252,1.459919999999988,0.8294700000000077,1.7618100000000059,0.8042040000000039,-1.9411199999999962,-2.7595559999999963,undef,0,0,0,0,0,,T,35
7713,51219,8.6,opponent,2.173497,15.238027,opponent,5.225706,19.274893,teammate,2.9626667,7.1602473,receiver,6.114928,7.6622415,5.250834915384615,16.900814266666668,1.9845960000000007,-1.471890000000009,2.1019500000000146,-1.1963099999999116,1.024655999999995,1.9276289999999996,-1.1156699999999908,-1.3361700000000098,undef,0,0,0,0,0,,T,35
7714,51220,8.633333333333333,opponent,2.2396502,15.188964,opponent,5.295771,19.235016,teammate,2.9968219,7.2245016,receiver,6.077739,7.6177025,5.285764192307692,16.569471299999996,1.1099040000000082,0.4345199999999849,2.6868179999999864,1.9283399999999418,1.0103129999999938,-0.8995199999999937,-0.4090200000000177,-0.40559400000000245,undef,0,0,0,0,0,,T,35
7715,51221,8.666666666666666,opponent,2.276647,15.203448,opponent,5.3853316,19.299294,teammate,3.030499,7.1945176,receiver,6.064105,7.6041827,5.320693469230769,16.238128333333336,1.3332959999999972,-0.533369999999973,1.1063219999999951,0.5655599999999694,1.420218000000002,-0.5645070000000008,-1.1025509999999983,-0.36446100000000037,undef,0,0,0,0,0,,T,35
7716,51222,8.7,opponent,2.3210902,15.185669,opponent,5.422209,19.318146,teammate,3.0778396,7.1757007,receiver,6.0273533,7.592034,5.355622746153847,15.906785366666666,0.23102399999999523,-0.21303000000001404,0.20295000000001728,-0.12725999999993576,0.045482999999997276,-0.23216099999999962,0.08472900000001005,0.6604200000000127,undef,0,0,0,0,0,,T,35
7717,51223,8.733333333333333,opponent,2.328791,15.178568,opponent,5.428974,19.313904,teammate,3.0793557,7.167962,receiver,6.0301776,7.614048,5.390552023076923,15.5754424,0.4735890000000076,2.1017399999999853,2.3580299999999976,-1.8555600000000538,0.8868810000000016,0.1628400000000063,-0.5471130000000102,-0.7757100000000072,undef,0,0,0,0,0,,T,35
7718,51224,8.766666666666667,opponent,2.3445773,15.248626,opponent,5.507575,19.252052,teammate,3.1089184,7.17339,receiver,6.0119405,7.588191,5.4254813,15.244099433333334,0.5901299999999932,0.8735699999999902,1.9710299999999936,3.712710000000037,2.489163000000003,-5.21647800000002,-0.2682749999999956,-1.6560750000000013,undef,0,0,0,0,0,,T,35
7719,51225,8.8,opponent,2.3642483,15.277745,opponent,5.573276,19.375809,teammate,3.1918905,6.9995074,receiver,6.002998,7.5329885,5.460410576923077,14.912756466666666,-0.010220999999992486,2.411850000000033,1.9450110000000098,0.7186199999999943,2.731995000000005,-1.7036669999999976,-0.019319999999982684,-2.429325000000011,undef,0,0,0,0,0,,T,35
7720,51226,8.833333333333334,opponent,2.3639076,15.35814,opponent,5.6381097,19.399763,teammate,3.282957,6.9427185,receiver,6.002354,7.452011,5.495339853846154,14.581413500000002,0.01445399999999264,3.8004599999999655,1.5963509999999825,-1.0305300000000273,2.43525,-3.6240449999999935,1.1626799999999804,-0.657975000000004,undef,0,0,0,0,0,,T,35
7721,51227,8.866666666666667,opponent,2.3643894,15.484822,opponent,5.6913214,19.365412,teammate,3.364132,6.821917,receiver,6.04111,7.4300785,5.530269130769231,14.250070533333334,0.44536200000000026,2.285310000000038,1.3513080000000155,4.411350000000063,1.089711000000002,-0.7791300000000057,0.5634300000000181,-1.5724169999999837,undef,0,0,0,0,0,,T,35
7722,51228,8.9,opponent,2.3792348,15.560999,opponent,5.736365,19.512457,teammate,3.4004557,6.795946,receiver,6.059891,7.3776646,5.565198407692308,13.918727566666666,0.0902069999999977,0.21266999999996372,0.0949949999999955,-1.4134200000000163,0.041258999999995716,-0.08575499999998293,-0.09171900000000122,-0.23772300000000968,undef,0,0,0,0,0,,T,35
7723,51229,8.933333333333334,opponent,2.3822417,15.568088,opponent,5.7395315,19.465343,teammate,3.401831,6.7930875,receiver,6.0568337,7.3697405,5.6001276846153845,13.5873846,0.4834980000000044,0.15717000000003978,1.5297029999999978,-6.1784700000000115,0.7500060000000008,-3.2799750000000216,-0.017022000000013193,-0.9684749999999998,undef,0,0,0,0,0,,T,35
7724,51230,8.966666666666667,opponent,2.3983583,15.573327,opponent,5.7905216,19.259394,teammate,3.4268312,6.683755,receiver,6.0562663,7.337458,5.635056961538462,13.256041633333332,0.25643400000000316,0.6762299999999577,1.595892000000001,-1.0558200000000184,0.9969119999999965,-3.064658999999992,1.3914810000000166,-0.4945799999999867,undef,0,0,0,0,0,,T,35
7725,51231,9.0,opponent,2.4069061,15.595868,opponent,5.843718,19.2242,teammate,3.4600616,6.5815997,receiver,6.102649,7.320972,5.669986238461538,12.924698666666668,0.35519700000000043,1.797540000000044,1.8886350000000007,2.799780000000034,-0.4051979999999977,-1.6005990000000114,-1.3298100000000002,-2.616600000000009,undef,0,0,0,0,0,,T,35
7726,51232,9.033333333333333,opponent,2.418746,15.655786,opponent,5.9066725,19.317526,teammate,3.446555,6.5282464,receiver,6.058322,7.233752,5.704915515384616,12.5933557,0.8317499999999933,1.2505499999999792,1.1536650000000126,-2.2206300000000567,0.2611739999999996,-0.6619109999999839,0.7668389999999903,-4.998179999999994,undef,0,0,0,0,0,,T,35
7727,51233,9.066666666666666,opponent,2.446471,15.697471,opponent,5.945128,19.243505,teammate,3.4552608,6.5061827,receiver,6.0838833,7.067146,5.739844792307692,12.262012733333334,0.4380780000000106,2.8015799999999658,1.9192289999999979,2.1614699999999942,-0.26318100000000566,-1.6949130000000157,0.4065659999999838,-6.848579999999993,undef,0,0,0,0,0,,T,35
7728,51234,9.1,opponent,2.4610736,15.790856999999999,opponent,6.0091023,19.315554,teammate,3.4464881,6.4496856,receiver,6.0974355,6.83886,5.774774069230769,11.930669766666666,0.0007650000000003487,-0.004229999999978418,0.0,0.0,0.0014310000000028467,-0.0010589999999854882,0.0,0.0,undef,0,0,0,0,0,,T,35
7729,51235,9.133333333333333,opponent,2.4610991,15.790716,opponent,6.0091023,19.315554,teammate,3.4465358,6.4496503,receiver,6.0974355,6.83886,5.809703346153846,11.5993268,0.4404869999999983,0.4433399999999921,1.2521309999999897,-12.741629999999944,0.8354849999999958,-10.983729000000002,1.6549950000000102,-5.173428000000024,undef,0,0,0,0,0,,T,35
7730,51236,9.166666666666666,opponent,2.475782,15.805494,opponent,6.05084,18.890833,teammate,3.4743853,6.083526,receiver,6.152602,6.6664124,5.844632623076923,11.267983833333332,0.6183899999999998,0.23250000000004434,1.7333399999999966,-2.685600000000008,-0.157592999999987,10.022190000000002,1.16823000000001,-4.307951999999977,undef,0,0,0,0,0,,T,35
7731,51237,9.2,opponent,2.496395,15.813244000000001,opponent,6.108618,18.801313,teammate,3.4691322,6.417599,receiver,6.191543,6.522814,5.879561900000001,10.936640866666668,0.7316970000000023,0.22502999999993278,1.3150049999999958,-0.6894300000000442,-0.9171870000000037,-0.6234690000000143,-1.0320299999999971,-2.85768,undef,0,0,0,0,0,,T,35
7732,51238,9.233333333333333,opponent,2.5207849,15.820744999999999,opponent,6.1524515,18.778332,teammate,3.4385593,6.3968167,receiver,6.157142,6.427558,5.914491176923077,10.6052979,0.19502099999999079,1.00166999999999,1.9044750000000032,-6.3060899999999975,0.10971299999999573,-1.0115429999999925,1.0885499999999837,-0.6508140000000129,undef,0,0,0,0,0,,T,35
7733,51239,9.266666666666667,opponent,2.5272856,15.854133999999998,opponent,6.215934,18.568129,teammate,3.4422164,6.3630986,receiver,6.193427,6.4058642,5.949420453846154,10.273954933333332,-0.028868999999995815,1.3474800000000187,2.2774410000000067,3.3845099999999917,0.637799999999995,-1.2912179999999829,1.094400000000002,-0.09648599999999341,undef,0,0,0,0,0,,T,35
7734,51240,9.3,opponent,2.5263233,15.899049999999999,opponent,6.2918487,18.680946,teammate,3.4634764,6.320058,receiver,6.229907,6.402648,5.984349730769231,9.942611966666666,0.0011669999999952552,0.0005099999999913507,0.008289000000010205,0.011280000000084556,0.004038000000012865,-0.00010500000000135401,0.004620000000006286,-0.014678999999997444,undef,0,0,0,0,0,,T,35
7735,51241,9.333333333333334,opponent,2.5263622,15.899066999999999,opponent,6.292125,18.681322,teammate,3.463611,6.3200545,receiver,6.230061,6.4021587,6.019279007692308,9.611269,-1.0341449999999996,6.007889999999989,2.3912789999999795,-0.3463500000000508,-0.12244200000000038,-2.270493,0.7595159999999979,-0.8440020000000192,undef,0,0,0,0,0,,T,35
